feature,departamento,mean,std
t2m_max_ene,Iriondo,32.722827324478175,1.587563642914155
t2m_max_ene,Juarez Celman,32.46115504682622,1.443225865993225
t2m_max_ene,Junin,30.654958525345624,1.6582471788679112
t2m_max_ene,Leandro N. Alem,31.45517137096774,1.6046818594947414
t2m_max_ene,Marcos Juarez,32.51133776091081,1.3420911658988217
t2m_max_ene,Pergamino,31.811573802541545,1.5902670824690583
t2m_max_ene,Ramallo,32.90604364326376,1.548430594266889
t2m_max_ene,Rojas,31.82120234604105,1.6591341125221295
t2m_max_ene,Rosario,33.080520291363165,1.5017776902233961
t2m_max_ene,Salto,31.50620723362659,1.5230107674615239
t2m_max_ene,San Lorenzo,33.169501466275655,1.5564949164352733
t2m_max_ene,San Nicolas,32.91945622119816,1.5275519515319054
t2m_max_ene,San Pedro,33.20795066413662,1.6042278316515923
t2m_max_ene,Union,32.500293255131965,1.2556326872907766
t2m_max_ene,Villa Constitucion,32.34567362428842,1.4747410405063528
t2m_max_feb,Arrecifes,30.01686250362214,1.3405586083193288
t2m_max_feb,Baradero,30.08782654127482,1.3620272380946197
t2m_max_feb,Belgrano,30.81085880904086,1.6504506429419097
t2m_max_feb,Capitan Sarmiento,30.01686250362214,1.3405586083193288
t2m_max_feb,Carmen De Areco,29.32303032635468,1.295908637301547
t2m_max_feb,Caseros,30.29444273399015,1.4213136659624035
t2m_max_feb,Chacabuco,28.98775318748189,1.288136073750235
t2m_max_feb,Colon,29.45196967364532,1.4554097606327172
t2m_max_feb,General Arenales,28.81054746977161,1.3884370809092743
t2m_max_feb,General Lopez,29.520628078817737,1.5878627554273879
t2m_max_feb,General San Martin,30.662086132258548,1.2406771659665066
t2m_max_feb,Iriondo,30.402450014488554,1.5654889430177483
t2m_max_feb,Juarez Celman,30.716395201017004,1.509687606525767
t2m_max_feb,Junin,28.751323715693175,1.246857880446962
t2m_max_feb,Leandro N. Alem,29.43341517857143,1.447108424377856
t2m_max_feb,Marcos Juarez,30.287562662996233,1.3734651962948106
t2m_max_feb,Pergamino,29.539994028959548,1.3118969596550007
t2m_max_feb,Ramallo,30.791749492900607,1.4099321962519735
t2m_max_feb,Rojas,29.609755933721452,1.4180890388391927
t2m_max_feb,Rosario,30.867861115525187,1.3092782720339453
t2m_max_feb,Salto,29.37358710255262,1.3009905096999765
t2m_max_feb,San Lorenzo,31.02618002686968,1.309126490135119
t2m_max_feb,San Nicolas,30.803423645320194,1.3907591079761503
t2m_max_feb,San Pedro,31.129777238481598,1.5007440669568248
t2m_max_feb,Union,30.559018883415437,1.3100809856487956
t2m_max_feb,Villa Constitucion,30.11531295276731,1.3212513985830912
t2m_max_mar,Arrecifes,27.73965844402277,1.7987277444624032
t2m_max_mar,Baradero,27.7469403714565,1.6987516785441241
t2m_max_mar,Belgrano,28.53975332068311,1.8833200329572666
t2m_max_mar,Capitan Sarmiento,27.73965844402277,1.7987277444624032
t2m_max_mar,Carmen De Areco,27.204112903225806,1.7983590792160125
t2m_max_mar,Caseros,27.994899193548388,1.822876048068028
t2m_max_mar,Chacabuco,26.706375711574953,1.6413653869134215
t2m_max_mar,Colon,27.09617943548387,1.7360663334246136
t2m_max_mar,General Arenales,26.70683284457478,1.7938692845299895
t2m_max_mar,General Lopez,27.047827324478178,1.7974829805831893
t2m_max_mar,General San Martin,28.430107526881724,1.4561659681012533
t2m_max_mar,Iriondo,28.16123339658444,1.9422469466203387
t2m_max_mar,Juarez Celman,28.239625390218524,1.5400056941319709
t2m_max_mar,Junin,26.50024884792627,1.583709951518505
t2m_max_mar,Leandro N. Alem,27.103185483870966,1.7466667368652136
t2m_max_mar,Marcos Juarez,28.220730550284628,1.787018822224753
t2m_max_mar,Pergamino,27.305024437927667,1.8093213579161784
t2m_max_mar,Ramallo,28.334364326375713,1.7223722589242123
t2m_max_mar,Rojas,27.367605083088954,1.7952968875952384
t2m_max_mar,Rosario,28.51262226847034,1.7654380201514956
t2m_max_mar,Salto,27.18891495601173,1.7856919842182137
t2m_max_mar,San Lorenzo,28.562375366568915,1.7729392373683452
t2m_max_mar,San Nicolas,28.394396313364055,1.733622978754155
t2m_max_mar,San Pedro,28.618282732447817,1.752216036752105
t2m_max_mar,Union,28.36256109481916,1.4713741058926444
