feature,departamento,mean,std
t2m_sep,Catrilo,12.404885714285713,0.820552228935386
t2m_sep,Cerrillos,12.392373737373736,1.341075505780859
t2m_sep,Chacabuco,13.115127314814815,0.8441222666643937
t2m_sep,Chapaleufu,13.03425925925926,0.8574174849876868
t2m_sep,Chascomus,12.114058823529412,0.7530876441702792
t2m_sep,Chicoana,12.423793103448277,1.3409451192378758
t2m_sep,Chivilcoy,12.564939393939396,0.8368591016021416
t2m_sep,Choya,18.303630952380953,1.4292979782436566
t2m_sep,Colon,13.508464576074333,0.8762720779902716
t2m_sep,Comandante Fernandez,20.09111111111111,1.6979588923174795
t2m_sep,Concepcion,17.81841433021807,1.428042051305161
t2m_sep,Concordia,15.141509803921569,1.0837760998384796
t2m_sep,Conhelo,12.15650925925926,0.7648090351383652
t2m_sep,Copo,19.717876543209876,1.452341031353068
t2m_sep,Coronel Dorrego,10.316598039215688,0.7950819612554947
t2m_sep,Coronel Pringles,9.89027160493827,0.8313915934239966
t2m_sep,Coronel Suarez,10.288166666666667,0.8078914662330091
t2m_sep,Cruz Alta,20.613785714285715,1.5930952691986413
t2m_sep,Curuzu Cuatia,15.706318181818181,1.1841543830658665
t2m_sep,Daireaux,11.919285714285715,0.8019079419353166
t2m_sep,Diamante,15.704794117647058,0.986525498414303
t2m_sep,Dolores,11.314272727272726,0.7072706609769618
t2m_sep,Dr. Manuel Belgrano,7.267063492063492,0.9126979457693768
t2m_sep,El Alto,16.169822916666668,1.3962234598046193
t2m_sep,El Carmen,19.485407407407408,1.4800467841406741
t2m_sep,Eldorado,18.276266666666668,1.7353835209402435
t2m_sep,Empedrado,18.389347826086954,1.6649779337824375
t2m_sep,Esquina,16.885416666666668,1.2025462448548467
t2m_sep,Exaltacion De La Cruz,12.504958333333333,0.8412096374399569
t2m_sep,Federacion,15.456833333333334,1.116375632962335
t2m_sep,Federal,15.340088235294118,1.1377779108728525
t2m_sep,Feliciano,16.057454545454544,1.059551352309938
t2m_sep,Figueroa,20.790824561403507,1.7462002005356883
t2m_sep,Florentino Ameghino,13.084698412698412,0.8014810104131666
t2m_sep,Formosa,20.455166666666667,2.0935533368113832
t2m_sep,Fray Justo Santa Maria De Oro,19.43236274509804,1.530419097917414
t2m_sep,Garay,14.76667816091954,0.9117857347280883
t2m_sep,General Alvarado,12.751590476190476,0.7439774624358667
t2m_sep,General Alvear,11.69150505050505,0.8544974852102489
t2m_sep,General Arenales,13.120181818181818,0.8615460670395477
t2m_sep,General Belgrano,11.678281862745097,0.7799560786185038
t2m_sep,General Donovan,19.452416666666664,1.6664871252060016
t2m_sep,General Guemes,18.52545355191257,1.4962553994910441
t2m_sep,General Guido,11.296586206896551,0.6939923073493673
t2m_sep,General Jose De San Martin,12.38557142857143,1.344782970976709
t2m_sep,General Juan Madariaga,10.990068627450981,0.620864585502662
t2m_sep,General La Madrid,10.338657142857143,0.78471689864418
t2m_sep,General Las Heras,12.61025641025641,0.7502436363249966
t2m_sep,General Lavalle,11.44074074074074,0.6673439721822453
t2m_sep,General Lopez,13.60021568627451,0.898717042477824
t2m_sep,General Manuel Belgrano,19.502817204301074,1.7856883532972798
t2m_sep,General Obligado,18.23286274509804,1.3615339985013462
t2m_sep,General Paz,10.622019841269841,0.786355231306045
t2m_sep,General Pedernera,13.538819444444444,1.1269567330024617
t2m_sep,General Pinto,12.762727272727274,0.8156219740452403
t2m_sep,General Pueyrredon,10.243619047619047,0.606367568711163
t2m_sep,General Roca,14.759882352941176,1.0571624108168653
t2m_sep,General Rodriguez,13.1765,0.7673524549536913
t2m_sep,General San Martin,14.017464646464646,1.0320402458351947
t2m_sep,General Taboada,20.72131111111111,1.49552273036455
t2m_sep,General Viamonte,13.838733333333332,0.8251949019133539
t2m_sep,General Villegas,13.074,0.8274649237278885
t2m_sep,Gobernador Dupuy,12.6406,0.9326954814467109
t2m_sep,Goya,18.273,1.4779408347803067
t2m_sep,Graneros,16.878214285714286,1.529444255328951
t2m_sep,Gualeguay,14.196636363636363,0.9122677001253082
t2m_sep,Gualeguaychu,13.985727272727273,0.9253431212504118
t2m_sep,Guamini,11.698725490196079,0.793707442860684
t2m_sep,Guarani,17.755666666666666,1.5753801150657092
t2m_sep,Guasayan,18.84710714285714,1.506613232564908
t2m_sep,Guatrache,11.418510416666667,0.8009282382952576
t2m_sep,Hipolito Yrigoyen,10.3356,0.806600182805559
t2m_sep,Hucal,11.512904761904762,0.8555025710247649
t2m_sep,Iguazu,20.65137634408602,2.0449068125864516
t2m_sep,Independencia,19.032046296296297,1.690701845722287
t2m_sep,Iriondo,14.324823529411765,0.9432389082030647
t2m_sep,Ischilin,14.252797979797979,1.1895769525205224
t2m_sep,Itati,18.831626666666665,1.733497426313935
t2m_sep,Ituzaingo,18.34750724637681,1.5126676344854642
t2m_sep,Jimenez,21.31396296296296,1.5955815549747048
t2m_sep,Juan F. Ibarra,19.76117857142857,1.4434937797005216
