feature,departamento,mean,std
t2m_sep,Presidencia De La Plaza,19.173666666666666,1.8595780663352959
t2m_sep,Presidente Roque Saenz Pena,14.02121568627451,1.0549504109569006
t2m_sep,Puan,13.241703703703704,0.7934079868631482
t2m_sep,Quemu Quemu,12.600392156862746,0.786055786912508
t2m_sep,Quitilipi,19.46654444444444,1.8043541047988523
t2m_sep,Ramallo,14.1225,0.8858133010409558
t2m_sep,Rancul,12.873511904761903,0.8650145148863909
t2m_sep,Rauch,10.390922222222223,0.7516302011356779
t2m_sep,Realico,12.983622222222222,0.8185627659428414
t2m_sep,Rio Chico,16.64388888888889,1.4214045264094464
t2m_sep,Rio Cuarto,13.367552083333333,1.037980036580476
t2m_sep,Rio Hondo,19.625939393939394,1.4583924963468076
t2m_sep,Rio Primero,15.066555555555555,1.130310568362687
t2m_sep,Rio Seco,12.638860215053763,1.1666537960375571
t2m_sep,Rio Segundo,15.62896551724138,1.1956288520870832
t2m_sep,Rivadavia,13.144168195718654,0.7523034184306316
t2m_sep,Robles,20.738809523809525,1.5888579283509012
t2m_sep,Rojas,13.55057843137255,0.8983949073136083
t2m_sep,Roque Perez,12.035114942528734,0.7661788576252424
t2m_sep,Rosario,14.766010752688171,0.951823106362969
t2m_sep,Rosario De La Frontera,16.87767857142857,1.479237436963639
t2m_sep,Saavedra,10.372533333333333,0.8327692590921503
t2m_sep,Saladillo,12.179124999999999,0.7918265973147492
t2m_sep,Salliquelo,11.9339012345679,0.8444680154904929
t2m_sep,Salto,13.04019191919192,0.8596623086611741
t2m_sep,San Alberto,14.5341,0.9932804242355685
t2m_sep,San Andres De Giles,12.933242424242422,0.8079493343607254
t2m_sep,San Antonio De Areco,13.494878787878788,0.8510673193530034
t2m_sep,San Cayetano,10.305666666666665,0.715556180986614
t2m_sep,San Cristobal,16.6177311827957,1.2515188148194465
t2m_sep,San Fernando,18.88440625,1.7001107147889878
t2m_sep,San Javier,17.57264139020537,1.4633386337516068
t2m_sep,San Jeronimo,18.14277777777778,1.4442630465691442
t2m_sep,San Justo,14.258463888888889,1.1635076087995795
t2m_sep,San Lorenzo,15.219751366120219,0.9371526689916208
t2m_sep,San Martin,16.065301932367152,1.045431966496956
t2m_sep,San Nicolas,14.114929292929293,0.8729466373437906
t2m_sep,San Pedro,14.062763440860216,0.8777059707405848
t2m_sep,San Salvador,15.037888888888888,1.2606903138122652
t2m_sep,Santa Barbara,11.773902777777778,1.2445417000956511
t2m_sep,Santa Maria,14.168205882352941,1.1492184843092952
t2m_sep,Santa Rosa,16.109044444444446,1.4817029545310885
t2m_sep,Santo Tome,17.35525,1.3308090485431074
t2m_sep,Sargento Cabral,19.156653333333335,1.6703738090175664
t2m_sep,Sauce,16.27542857142857,1.2446448463922528
t2m_sep,Silipica,19.635388888888887,1.613726873072213
t2m_sep,Simoca,16.858244444444445,1.6673717007193651
t2m_sep,Sobremonte,14.346636363636362,1.2577753052969034
t2m_sep,Suipacha,12.526155555555556,0.7398230125581391
t2m_sep,Tafi Viejo,17.561833333333333,1.5861714855215001
t2m_sep,Tala,15.207533333333334,1.1379131049789166
t2m_sep,Tandil,9.957737373737375,0.7832574376246141
t2m_sep,Tapalque,10.958296296296297,0.8098279482316654
t2m_sep,Tercero Arriba,13.854620689655173,1.0836414460165795
t2m_sep,Toay,11.932333333333334,0.9033814834139361
t2m_sep,Tornquist,10.340291666666667,0.8071655026978788
t2m_sep,Totoral,14.188656565656565,1.1721048418599116
t2m_sep,Trenel,12.70795061728395,0.7678474947835222
t2m_sep,Trenque Lauquen,12.56178494623656,0.7712845204394642
t2m_sep,Tres Arroyos,10.363141025641026,0.7623414118392939
t2m_sep,Tres Lomas,12.487877192982456,0.853749935997874
t2m_sep,Tulumba,14.42448275862069,1.1701301840007283
t2m_sep,Union,13.754731182795698,0.9861155195620577
t2m_sep,Uruguay,16.092612903225806,1.1493232569059908
t2m_sep,Utracan,13.093052631578947,0.8411824589081659
t2m_sep,Vera,17.44237373737374,1.2868083680541857
t2m_sep,Victoria,14.77011111111111,0.9452166993850121
t2m_sep,Villa Constitucion,14.059959595959596,0.9245183909803758
t2m_sep,Villaguay,14.671279569892473,1.0457812642081028
t2m_sep,Zarate,13.602545454545455,0.805009557475104
t2m_oct,12 De Octubre,22.336935483870967,1.3121178674097465
t2m_oct,2 De Abril,22.761290322580646,1.2852182358634414
t2m_oct,25 De Mayo,15.67670805776758,0.9063758784255614
t2m_oct,9 De Julio,15.85868817204301,0.9117904462343756
t2m_oct,Adolfo Alsina,16.150537634408604,0.9937379542049967
t2m_oct,Adolfo Gonzales Chaves,13.303963133640552,0.9379823096685714
t2m_oct,Aguirre,26.172390029325513,1.3888344656493377
t2m_oct,Alberdi,24.088739002932552,1.3298110513634391
t2m_oct,Alberti,16.85212523719165,1.02917230350146
t2m_oct,Almirante Brown,25.357165898617513,1.7481806108305087
t2m_oct,Anta,26.434171301446053,1.2504327092021246
t2m_oct,Arrecifes,17.1446875,0.9437132276275975
t2m_oct,Atreuco,15.279855394883203,1.1778717506817171
t2m_oct,Ayacucho,14.016712158808932,1.0003493993637504
t2m_oct,Azul,13.760860215053762,0.9872034713479413
t2m_oct,Balcarce,13.021677419354837,1.0568615288767185
t2m_oct,Banda,24.095336021505375,1.3793127261822469
t2m_oct,Baradero,17.069696969696967,0.8991256047648857
t2m_oct,Belgrano,18.69832790766499,1.0413877297154208
t2m_oct,Bella Vista,21.294288425047437,1.000390303414776
t2m_oct,Benito Juarez,13.361710654936461,0.962000611980516
t2m_oct,Bermejo,22.84285229202037,1.3220634326703609
t2m_oct,Bolivar,16.979063475546308,1.0278140304881964
t2m_oct,Bragado,16.21913000977517,0.927940178037876
t2m_oct,Brandsen,15.858287841191068,0.9586771726408314
t2m_oct,Burruyacu,21.623966547192353,1.1707768945871722
t2m_oct,Cainguas,20.869083870967742,1.3224695884398419
t2m_oct,Calamuchita,18.021328273244784,1.0997166950118153
t2m_oct,Campana,17.10814776274714,0.9148437294846201
t2m_oct,Canuelas,16.031494623655913,0.934503818964336
t2m_oct,Capital,15.880687466948704,1.1559689620474378
t2m_oct,Capitan Sarmiento,17.087013527575444,0.9618588560802793
t2m_oct,Carlos Casares,15.893851417399805,0.883323470425171
t2m_oct,Carlos Tejedor,16.35534155597723,1.0050602496004937
t2m_oct,Carmen De Areco,16.610123339658443,0.9096286843663071
t2m_oct,Caseros,18.24772238514174,0.9827805430815897
t2m_oct,Castellanos,20.128553274682307,0.981254751777078
t2m_oct,Castelli,15.2353889943074,1.0301893886271507
t2m_oct,Catrilo,16.086690561529274,1.044935025107538
t2m_oct,Chacabuco,16.643789677419353,0.9859084891775414
t2m_oct,Chapaleufu,16.823603686635945,1.1175142041534654
t2m_oct,Chascomus,15.511995967741935,0.9628239393328685
t2m_oct,Chicligasta,24.467220843672457,1.6849389793631315
t2m_oct,Chivilcoy,16.062825024437927,0.9098559544770766
